Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir C:\Users\USER\Desktop\python\py3.12\hello_django\locale with glob **/*.mo.
Watching dir C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\locale with glob **/*.mo.
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\functions\datetime.py first seen with mtime 1741101896.347395
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\urls\conf.py first seen with mtime 1741101896.4135542
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\__init__.py first seen with mtime 1741101896.3348558
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\conf\__init__.py first seen with mtime 1741101894.7611709
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1741101895.8571188
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\asgiref\sync.py first seen with mtime 1741098440.6695807
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\version.py first seen with mtime 1741101896.4283476
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\wsgi.py first seen with mtime 1741101896.2722237
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\templatetags\static.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1741101896.289024
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_asyncio.pyd first seen with mtime 1707228652.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\importlib\_abc.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_zoneinfo.pyd first seen with mtime 1707228652.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_lzma.pyd first seen with mtime 1707228652.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\sqlite3\features.py first seen with mtime 1741101896.322173
File C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\admin.py first seen with mtime 1741103088.950326
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\contenttypes\admin.py first seen with mtime 1741101895.4348745
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1741101896.2806017
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\sqlite3\__init__.py first seen with mtime 1741101896.322173
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1741101896.347395
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\handlers\asgi.py first seen with mtime 1741101896.289024
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\duration.py first seen with mtime 1741101896.4176483
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\concurrent\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\nturl2path.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\formatter.py first seen with mtime 1741098440.3734958
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\operator.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\bz2.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\functions\math.py first seen with mtime 1741101896.347395
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1741101896.2848322
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1741101896.0526874
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\re\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1741101896.2848322
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\migrations\utils.py first seen with mtime 1741101896.3307376
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\views\debug.py first seen with mtime 1741101896.4303539
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\sqlite3\dbapi2.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1741101896.3307376
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\contenttypes\views.py first seen with mtime 1741101895.4368808
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\management\__init__.py first seen with mtime 1741101896.2930295
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1741101896.3431106
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\aggregates.py first seen with mtime 1741101896.3348558
File C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\__init__.py first seen with mtime 1741103088.9710872
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\encodings\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\encodings\utf_8.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\models.py first seen with mtime 1741103088.9588447
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\conf\locale\__init__.py first seen with mtime 1741101894.7651863
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\cache\backends\filebased.py first seen with mtime 1741101896.2763422
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_common.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\__future__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\signal.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\sqlite3\_functions.py first seen with mtime 1741101896.322173
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1741101894.9499989
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\cache.py first seen with mtime 1741101896.4176483
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_queue.pyd first seen with mtime 1707228650.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\base.py first seen with mtime 1741101896.2806017
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1741101896.3056862
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1741101895.8612273
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\pickle.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\_os.py first seen with mtime 1741101896.4135542
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1741101896.3307376
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1741101896.2806017
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\sqlite3\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\loaders\filesystem.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\http.py first seen with mtime 1741101896.4220922
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\timezone.py first seen with mtime 1741101896.4283476
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\text.py first seen with mtime 1741101896.4283476
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1741101896.289024
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\shortcuts.py first seen with mtime 1741101894.7611709
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\sqlite3\client.py first seen with mtime 1741101896.322173
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\views\__init__.py first seen with mtime 1741101896.4303539
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\json\scanner.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\ctypes\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\backends\base.py first seen with mtime 1741101896.4010878
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\expressions.py first seen with mtime 1741101896.3348558
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1741101896.2848322
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\futures.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\views\generic\__init__.py first seen with mtime 1741101896.434573
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\base.py first seen with mtime 1741101896.3348558
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\token.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\apps.py first seen with mtime 1741103088.9548163
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\functional.py first seen with mtime 1741101896.4220922
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\pathlib.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\socket.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\protocols.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\fractions.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\mime\base.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1741101896.3514369
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\__init__.py first seen with mtime 1741101896.39298
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\management\commands\runserver.py first seen with mtime 1741101896.2971878
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1741101896.3431106
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\compatibility\__init__.py first seen with mtime 1741101896.2806017
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1741101896.0526874
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\queues.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1741101894.9499989
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\loaders\base.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\termcolors.py first seen with mtime 1741101896.426519
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1741101896.2722237
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\linecache.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1741101896.2722237
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\timesince.py first seen with mtime 1741101896.4283476
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\urls\__init__.py first seen with mtime 1741101896.409364
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\_header_value_parser.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\model_checks.py first seen with mtime 1741101896.2763422
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\base64mime.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\log.py first seen with mtime 1741101896.4220922
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1741098440.377773
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\urllib\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\hello_django\hello_django\urls.py first seen with mtime 1741104179.0243938
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\selector_events.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\calendar.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\regex_helper.py first seen with mtime 1741101896.426519
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1741101895.3204758
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1741101896.2763422
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\html\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1741101896.2806017
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1741101896.2640684
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\context.py first seen with mtime 1707228618.0
